1997,1,1,Katie Grayson,,"Birmingham Post-Herald of Birmingham, AL",monofilament,monofilament,
1997,1,2,Becky Braunstein,,"Anchorage Daily News of Anchorage, AK",penicillin,penicilin,E
1997,1,3,Claire Matthews,,"Daily News-Miner of Fairbanks, AK",multipotent,multipotent,
1997,1,4,Lawrence Fernandez,,"Samoa News of Pago Pago, AS",sporadically,sporadically,
1997,1,5,Kelly Landy,,"Tribune Newspapers of Mesa, AZ",decennial,decennial,
1997,1,6,Justin Kinkel-Schuster,,"Arkansas Democrat Gazette of Little Rock, AR",quaff,quaff,
1997,1,7,Sarah McGill,,"The Bakersfield Californian of Bakersfield, CA",extraneous,extrenneous,E
1997,1,8,Derek Kwan,,"The Clovis Independent of Clovis, CA",mitosis,mitosis,
1997,1,9,Alison Sciarrino,,"Sierra Telephone/Coarsegold PTA of Coarsegold, CA",caricature,caricature,
1997,1,10,"Cesar Santiago, Jr.",,"Daily News Los Angeles of Los Angeles, CA",recreant,recreant,
1997,1,11,Vikas Thondapu,,"Merced Sun-Star of Merced, CA",acculturation,acculturation,
1997,1,12,Rachel Dart,,"The Monterey County Herald of Monterey, CA",unmanacle,unmanacle,
1997,1,13,Shivani Kadakia,,"The Orange County Register of Santa Ana, CA",idiosyncratic,idiosyncratic,
1997,1,14,Oscar Pleitez,,"The Press-Enterprise of Riverside, CA",epoch,epoch,
1997,1,15,Austin Shapiro,,"The Sacramento Bee of Sacramento, CA",disapprobation,disapprobation,
1997,1,16,Michael Grisolia,,"The San Diego Union Tribune of San Diego, CA",ostracism,ostracism,
1997,1,17,Eamon Doyle,,"San Francisco Examiner of San Francisco, CA",restitutory,restitutory,
1997,1,18,Chau Mai,,"Ventura County Star of Ventura, CA",magisterial,magisterial,
1997,1,19,Martha Fernandez,,"Contra Costa Newspapers of Walnut Creek, CA",gangrenous,gangrenous,
1997,1,20,Brittany Holmes,,"Rocky Mountain News of Denver, CO",autobahn,autobahn,
1997,1,21,Emily Stagg,,"The New Haven Register of New Haven, CT",auricle,oricle,E
1997,1,22,Caroline Woods,,"Delaware State News of Dover, DE",dendrologist,dendrologist,
1997,1,23,Alison Cohen,,"The Washington Informer of Washington, DC",arrogate,arrogate,
1997,1,24,Christine Schuresko,,"The Washington Post of Washington, DC",roulette,roulette,
1997,1,25,Justin Helphenstine,,Stars & Stripes of Europe,paraphrasia,paraphrasia,
1997,1,26,Gina Torgersen,,"The Florida Times-Union of Jacksonville, FL",crinoline,criloine,E
1997,1,27,Afra Ullah,,"The Ledger of Lakeland, FL",gastriloquist,gastriloquist,
1997,1,28,Arielle Castillo,,"The Miami Herald of Miami, FL",rodomont,rodomont,
1997,1,29,Erin Condon,,"The Miami Herald of Miami, FL",brigandage,brigandage,
1997,1,30,Katherine O'Gara,,"Naples Daily News of Naples, FL",poliomyelitis,poliomyelitis,
1997,1,31,Phillip Cunio,,"The Orlando Sentinel of Orlando, FL",connubial,connubial,
1997,1,32,Justin King,,"The News Herald of Panama City, FL",glaucoma,glaucoma,
1997,1,33,Rachel St. Cere,,"St. Petersburg Times of St. Petersburg, FL",floribunda,floribunda,
1997,1,34,Michael Alfera,,"The Stuart News of Stuart, FL",logopedics,logopedics,
1997,1,35,Roxanne Caloza,,"The Tallahassee Democrat of Tallahassee, GA",chemise,chamese,E
1997,1,36,Becky Hammer,,"The Tampa Tribune of Tampa, FL",parthenogenesis,parthenogenesis,
1997,1,37,Vinay Viralam,,"The Palm Beach Post of West Palm Beach, FL",fiduciary,fiduciary,
1997,1,38,Cody Boisclair,,"Atlanta Daily World of Atlanta, GA",isosceles,isosceles,
1997,1,39,Jessica Corbin,,"The Augusta Chronicle of Augusta, GA",sacristy,sacristy,
1997,1,40,Amanda Barbee,,"Scripps Howard Cable of NW Georgia of Rome, GA",hebetude,hebatude,E
1997,1,41,Maja Munoz,,"Pacific Daily News of Agana, GU",objurgatory,objurgatory,
1997,1,42,Cheryl Inouye,,"Hawaii Newspaper Agency of Honolulu, HI",nephrectomy,nephrectomy,
1997,1,43,Sarah Stroud,,"Idaho Educational Region VI of Idaho Falls, ID",chandelier,chandelier,
1997,1,44,Nikki Tuning,,"The Lewiston Morning Tribune of Lewiston, ID",iniquitous,iniquitous,
1997,1,45,Megan Yacko,,"The Pantagraph of Bloomington, IL",interstice,interstice,
1997,1,46,Grant D'Arcy,,"The News-Gazette of Champaign, IL",apotheosize,apotheosize,
1997,1,47,Beth Dorman,,"Chicago Tribune of Chicago, IL",perestroika,perestroika,
1997,1,48,Hirsh Sandesara,,"Chicago Tribune of Chicago, IL",obreptitious,obreptitious,
1997,1,49,Mandy Poe,,"Herald & Review of Decatur, IL",reflorescent,reflorescent,
1997,1,50,Keith Schonfelder,,"The Telegraph of Dixon, IL",borzoi,borzoy,E
1997,1,51,Marie Nguyen,,"The Daily Journal of Kankakee, IL",incipiency,incipiency,
1997,1,52,Saumya Gumidyala,,"The Dispatch and The Rock Island Argus of Moline, IL",glasnost,glasnost,
1997,1,53,Samuel Bright,,"The Peoria Journal Star of Peoria, IL",empanada,empanada,
1997,1,54,Brian Baker,,"The Quincy Herald-Whig of Quincy, IL",stochastic,stochastic,
1997,1,55,Yogesh Raut,,"The State Journal-Register of Springfield, IL",legerity,legerity,
1997,1,56,Matthew Erickson,,"The Daily Gazette of Sterling, IL",plangorous,plangerous,E
1997,1,57,Emi Bays,,"The Herald Bulletin of Anderson, IN",laryngitic,laryngitic,
1997,1,58,Aaron Karcher,,"The Evansville Courier of Evansville, IN",fruticetum,fruticetum,
1997,1,59,Derek Manon,,"The Journal Gazette of Fort Wayne, IN",obsequious,obsequious,
1997,1,60,John Beety,,"The Kokomo Tribune of Kokomo, IN",domiciliated,domiciliated,
1997,1,61,Anand Harshvardhan,,"Journal and Courier of Lafayette, IN",otalgia,otalgia,
1997,1,62,Anna Lindborg,,"The LaPorte Herald-Argus of LaPorte, IN",jaguar,jaguar,
1997,1,63,William Kroll,,"Chronicle-Tribune of Marion, IN",orotund,orotund,
1997,1,64,Peter May,,"The Muncie Star Press of Muncie, IN",opalescence,opalescence,
1997,1,65,Robby Schrum,,"The Times of Munster, IN",sciolistic,scialistic,E
1997,1,66,Kelly Youck,,"Topics Newspapers of Fishers, IN",excoriate,excoriate,
1997,1,67,T.J. Sweeney,,"South Bend Tribune of South Bend, IN",palmyra,palmyra,
1997,1,68,Alex Albrecht,,"The Tribune-Star of Terre Haute, IN",luminoscope,luminoscope,
1997,1,69,Chad Marzen,,"The Des Moines Register of Des Moines, IA",hyperglycemia,hyperglycemia,
1997,1,70,Monica Reicks,,"Telegraph Herald of Dubuque, IA",ileitis,ileitis,
1997,1,71,Jason James,,"Phillips & Phillips Stationery Supplies, Ltd. of Jamaica,
 West Indies, JA",impasse,impasse,
1997,1,72,Chanoya Kidd,,"Phillips & Phillips Stationery Supplies, Ltd. of Jamaica,
 West Indies, JA",oleaginous,oleaginous,
1997,1,73,Michael Hilario,,Kadena Air Base of Japan,katharometer,katharometer,
1997,1,74,Doug Congdon,,"The Topeka Capital-Journal of Topeka, KS",ginglymus,ginglamus,E
1997,1,75,Erin Mulroney,,"The Kentucky Post of Covington, KY",lapideous,lepidious,E
1997,1,76,David Mandel-Anthony,,"Kentucky Derby Festival, Inc. of Louisville, KY",excogitate,excogitate,
1997,1,77,Joseph Landreneau,,"Rapides Foundation of Alexandria, LA",pasquinade,pasquinade,
1997,1,78,Eric Berggren,,"The Daily Advertiser of Lafayette, LA",lithification,lithification,
1997,1,79,Briana Delaney,,"Lake Charles American Press of Lake Charles, LA",nuciform,nuciform,
